Dates,WL
7/12/1956,75.218
7/13/1956,75.212
7/14/1956,75.236
7/15/1956,75.23
7/16/1956,75.23
7/17/1956,75.218
7/18/1956,75.203
7/19/1956,75.185
7/20/1956,75.148
7/21/1956,75.148
7/22/1956,75.157
7/23/1956,75.172
7/24/1956,75.169
7/25/1956,75.178
7/26/1956,75.16
7/27/1956,75.154
7/28/1956,75.188
7/29/1956,75.172
7/30/1956,75.163
7/31/1956,75.148
8/1/1956,75.142
8/2/1956,75.117
8/3/1956,75.105
8/4/1956,75.093
8/5/1956,75.075
8/6/1956,75.063
8/7/1956,75.072
8/8/1956,75.066
8/9/1956,75.066
8/10/1956,75.093
8/11/1956,75.093
8/12/1956,75.096
8/13/1956,75.075
8/14/1956,75.099
8/15/1956,75.09
8/16/1956,75.075
8/17/1956,75.075
8/18/1956,75.063
8/19/1956,75.081
8/20/1956,75.075
8/21/1956,75.057
8/22/1956,75.035
8/23/1956,75.026
8/24/1956,75.093
8/25/1956,75.072
8/26/1956,75.063
8/27/1956,75.044
8/28/1956,75.038
8/29/1956,75.044
8/30/1956,75.038
8/31/1956,75.06
9/1/1956,75.044
9/2/1956,75.09
9/3/1956,75.069
9/4/1956,75.057
9/5/1956,75.05
9/6/1956,75.072
9/7/1956,75.084
9/8/1956,75.078
9/9/1956,75.053
9/10/1956,75.038
9/11/1956,75.035
9/12/1956,75.029
9/13/1956,75.02
9/14/1956,75.066
9/15/1956,75.029
9/16/1956,75.002
9/17/1956,75.029
9/18/1956,75.038
9/19/1956,75.002
9/20/1956,75.026
9/21/1956,75.014
9/22/1956,74.986
9/23/1956,74.965
9/24/1956,74.983
9/25/1956,74.965
9/26/1956,74.944
9/27/1956,74.913
9/28/1956,74.907
9/29/1956,74.895
9/30/1956,74.922
10/1/1956,74.928
10/2/1956,74.895
10/3/1956,74.907
10/4/1956,74.889
10/5/1956,74.886
10/6/1956,74.837
10/7/1956,74.938
10/8/1956,74.889
10/9/1956,74.91
10/10/1956,74.883
10/11/1956,74.849
10/12/1956,74.816
10/13/1956,74.813
10/14/1956,74.813
10/15/1956,74.81
10/16/1956,74.81
10/17/1956,74.807
10/18/1956,74.813
10/19/1956,74.779
10/20/1956,74.767
10/21/1956,74.773
10/22/1956,74.77
10/23/1956,74.788
10/24/1956,74.782
10/25/1956,74.733
10/26/1956,74.712
10/27/1956,74.743
10/28/1956,74.743
10/29/1956,74.733
10/30/1956,74.73
10/31/1956,74.721
11/1/1956,74.727
11/2/1956,74.736
11/3/1956,74.736
11/4/1956,74.743
11/5/1956,74.74
11/6/1956,74.724
11/7/1956,74.724
11/8/1956,74.743
11/9/1956,74.77
11/10/1956,74.73
11/11/1956,74.669
11/12/1956,74.718
11/13/1956,74.703
11/14/1956,74.672
11/15/1956,74.666
11/16/1956,74.712
11/17/1956,74.679
11/18/1956,74.666
11/19/1956,74.642
11/20/1956,74.636
11/21/1956,74.657
11/22/1956,74.694
11/23/1956,74.694
11/24/1956,74.654
11/25/1956,74.608
11/26/1956,74.648
11/27/1956,74.682
11/28/1956,74.627
11/29/1956,74.669
11/30/1956,74.645
12/1/1956,74.648
12/2/1956,74.611
12/3/1956,74.639
12/4/1956,74.642
12/5/1956,74.581
12/6/1956,74.608
12/7/1956,74.642
12/8/1956,74.633
12/9/1956,74.624
12/10/1956,74.642
12/11/1956,74.587
12/12/1956,74.587
12/13/1956,74.587
12/14/1956,74.587
12/15/1956,74.587
12/16/1956,74.587
12/17/1956,74.587
12/18/1956,74.587
12/19/1956,74.615
12/20/1956,74.608
12/21/1956,74.581
12/22/1956,74.587
12/23/1956,74.572
12/24/1956,74.599
12/25/1956,74.63
12/26/1956,74.596
12/27/1956,74.59
12/28/1956,74.605
12/29/1956,74.63
12/30/1956,74.621
12/31/1956,74.627
1/1/1957,74.633
1/2/1957,74.639
1/3/1957,74.575
1/4/1957,74.602
1/5/1957,74.569
1/6/1957,74.535
1/7/1957,74.56
1/8/1957,74.569
1/9/1957,74.547
1/10/1957,74.581
1/11/1957,74.56
1/12/1957,74.56
1/13/1957,74.56
1/14/1957,74.566
1/15/1957,74.499
1/16/1957,74.541
1/17/1957,74.529
1/18/1957,74.551
1/19/1957,74.541
1/20/1957,74.487
1/21/1957,74.496
1/22/1957,74.502
1/23/1957,74.605
1/24/1957,74.563
1/25/1957,74.569
1/26/1957,74.59
1/27/1957,74.615
1/28/1957,74.584
1/29/1957,74.578
1/30/1957,74.59
1/31/1957,74.587
2/1/1957,74.575
2/2/1957,74.584
2/3/1957,74.557
2/4/1957,74.596
2/5/1957,74.575
2/6/1957,74.563
2/7/1957,74.566
2/8/1957,74.56
2/9/1957,74.551
2/10/1957,74.605
2/11/1957,74.578
2/12/1957,74.544
2/13/1957,74.541
2/14/1957,74.538
2/15/1957,74.563
2/16/1957,74.575
2/17/1957,74.636
2/18/1957,74.59
2/19/1957,74.599
2/20/1957,74.596
2/21/1957,74.56
2/22/1957,74.551
2/23/1957,74.563
2/24/1957,74.541
2/25/1957,74.535
2/26/1957,74.554
2/27/1957,74.599
2/28/1957,74.563
3/1/1957,74.584
3/2/1957,74.608
3/3/1957,74.636
3/4/1957,74.605
3/5/1957,74.59
3/6/1957,74.578
3/7/1957,74.584
3/8/1957,74.593
3/9/1957,74.663
3/10/1957,74.651
3/11/1957,74.581
3/12/1957,74.599
3/13/1957,74.608
3/14/1957,74.605
3/15/1957,74.605
3/16/1957,74.639
3/17/1957,74.651
3/18/1957,74.636
3/19/1957,74.602
3/20/1957,74.636
3/21/1957,74.663
3/22/1957,74.654
3/23/1957,74.657
3/24/1957,74.657
3/25/1957,74.639
3/26/1957,74.63
3/27/1957,74.642
3/28/1957,74.636
3/29/1957,74.633
3/30/1957,74.642
3/31/1957,74.627
4/1/1957,74.618
4/2/1957,74.657
4/3/1957,74.636
4/4/1957,74.596
4/5/1957,74.618
4/6/1957,74.697
4/7/1957,74.721
4/8/1957,74.685
4/9/1957,74.715
4/10/1957,74.715
4/11/1957,74.685
4/12/1957,74.727
4/13/1957,74.727
4/14/1957,74.752
4/15/1957,74.712
4/16/1957,74.703
4/17/1957,74.712
4/18/1957,74.712
4/19/1957,74.718
4/20/1957,74.715
4/21/1957,74.733
4/22/1957,74.721
4/23/1957,74.727
4/24/1957,74.733
4/25/1957,74.715
4/26/1957,74.752
4/27/1957,74.755
4/28/1957,74.77
4/29/1957,74.77
4/30/1957,74.773
5/1/1957,74.779
5/2/1957,74.779
5/3/1957,74.779
5/4/1957,74.77
5/5/1957,74.764
5/6/1957,74.764
5/7/1957,74.755
5/8/1957,74.746
5/9/1957,74.752
5/10/1957,74.773
5/11/1957,74.77
5/12/1957,74.77
5/13/1957,74.764
5/14/1957,74.761
5/15/1957,74.779
5/16/1957,74.779
5/17/1957,74.77
5/18/1957,74.764
5/19/1957,74.749
5/20/1957,74.785
5/21/1957,74.794
5/22/1957,74.788
5/23/1957,74.813
5/24/1957,74.834
5/25/1957,74.825
5/26/1957,74.819
5/27/1957,74.843
5/28/1957,74.855
5/29/1957,74.84
5/30/1957,74.837
5/31/1957,74.831
6/1/1957,74.831
6/2/1957,74.861
6/3/1957,74.855
6/4/1957,74.849
6/5/1957,74.849
6/6/1957,74.846
6/7/1957,74.852
6/8/1957,74.843
6/9/1957,74.825
6/10/1957,74.828
6/11/1957,74.825
6/12/1957,74.849
6/13/1957,74.84
6/14/1957,74.834
6/15/1957,74.834
6/16/1957,74.84
6/17/1957,74.837
6/18/1957,74.834
6/19/1957,74.858
6/20/1957,74.858
6/21/1957,74.843
6/22/1957,74.834
6/23/1957,74.837
6/24/1957,74.843
6/25/1957,74.84
6/26/1957,74.84
6/27/1957,74.834
6/28/1957,74.834
6/29/1957,74.907
6/30/1957,74.922
7/1/1957,74.928
7/2/1957,74.907
7/3/1957,74.895
7/4/1957,74.901
7/5/1957,74.913
7/6/1957,74.907
7/7/1957,74.904
7/8/1957,74.898
7/9/1957,74.925
7/10/1957,74.938
7/11/1957,74.922
7/12/1957,74.904
7/13/1957,74.907
7/14/1957,74.913
7/15/1957,74.907
7/16/1957,74.904
7/17/1957,74.898
7/18/1957,74.886
7/19/1957,74.877
7/20/1957,74.871
7/21/1957,74.874
7/22/1957,74.895
7/23/1957,74.895
7/24/1957,74.892
7/25/1957,74.886
7/26/1957,74.877
7/27/1957,74.864
7/28/1957,74.858
7/29/1957,74.864
7/30/1957,74.868
7/31/1957,74.877
8/1/1957,74.877
8/2/1957,74.874
8/3/1957,74.864
8/4/1957,74.886
8/5/1957,74.883
8/6/1957,74.88
8/7/1957,74.855
8/8/1957,74.846
8/9/1957,74.849
8/10/1957,74.852
8/11/1957,74.852
8/12/1957,74.84
8/13/1957,74.81
8/14/1957,74.794
8/15/1957,74.8
8/16/1957,74.8
8/17/1957,74.797
8/18/1957,74.788
8/19/1957,74.776
8/20/1957,74.773
8/21/1957,74.749
8/22/1957,74.721
8/23/1957,74.715
8/24/1957,74.712
8/25/1957,74.709
8/26/1957,74.709
8/27/1957,74.733
8/28/1957,74.703
8/29/1957,74.688
8/30/1957,74.7
8/31/1957,74.688
9/1/1957,74.679
9/2/1957,74.676
9/3/1957,74.706
9/4/1957,74.74
9/5/1957,74.755
9/6/1957,74.712
9/7/1957,74.697
9/8/1957,74.691
9/9/1957,74.657
9/10/1957,74.615
9/11/1957,74.654
9/12/1957,74.636
9/13/1957,74.651
9/14/1957,74.657
9/15/1957,74.627
9/16/1957,74.66
9/17/1957,74.663
9/18/1957,74.651
9/19/1957,74.636
9/20/1957,74.642
9/21/1957,74.645
9/22/1957,74.666
9/23/1957,74.691
9/24/1957,74.703
9/25/1957,74.676
9/26/1957,74.7
9/27/1957,74.672
9/28/1957,74.639
9/29/1957,74.618
9/30/1957,74.596
10/1/1957,74.63
10/2/1957,74.639
10/3/1957,74.611
10/4/1957,74.59
10/5/1957,74.581
10/6/1957,74.554
10/7/1957,74.52
10/8/1957,74.547
10/9/1957,74.551
10/10/1957,74.566
10/11/1957,74.551
10/12/1957,74.544
10/13/1957,74.541
10/14/1957,74.517
10/15/1957,74.508
10/16/1957,74.477
10/17/1957,74.459
10/18/1957,74.502
10/19/1957,74.511
10/20/1957,74.499
10/21/1957,74.465
10/22/1957,74.45
10/23/1957,74.426
10/24/1957,74.477
10/25/1957,74.502
10/26/1957,74.487
10/27/1957,74.468
10/28/1957,74.471
10/29/1957,74.441
10/30/1957,74.413
10/31/1957,74.423
11/1/1957,74.444
11/2/1957,74.438
11/3/1957,74.441
11/4/1957,74.459
11/5/1957,74.45
11/6/1957,74.435
11/7/1957,74.416
11/8/1957,74.355
11/9/1957,74.438
11/10/1957,74.444
11/11/1957,74.404
11/12/1957,74.392
11/13/1957,74.383
11/14/1957,74.359
11/15/1957,74.395
11/16/1957,74.383
11/17/1957,74.432
11/18/1957,74.377
11/19/1957,74.389
11/20/1957,74.413
11/21/1957,74.404
11/22/1957,74.416
11/23/1957,74.38
11/24/1957,74.438
11/25/1957,74.395
11/26/1957,74.383
11/27/1957,74.328
11/28/1957,74.349
11/29/1957,74.395
11/30/1957,74.426
12/1/1957,74.419
12/2/1957,74.441
12/3/1957,74.386
12/4/1957,74.362
12/5/1957,74.343
12/6/1957,74.322
12/7/1957,74.362
12/8/1957,74.362
12/9/1957,74.359
12/10/1957,74.359
12/11/1957,74.401
12/12/1957,74.404
12/13/1957,74.337
12/14/1957,74.359
12/15/1957,74.34
12/16/1957,74.377
12/17/1957,74.365
12/18/1957,74.298
12/19/1957,74.307
12/20/1957,74.331
12/21/1957,74.401
12/22/1957,74.401
12/23/1957,74.398
12/24/1957,74.462
12/25/1957,74.374
12/26/1957,74.416
12/27/1957,74.453
12/28/1957,74.416
12/29/1957,74.45
12/30/1957,74.435
12/31/1957,74.426
1/1/1958,74.487
1/2/1958,74.493
1/3/1958,74.474
1/4/1958,74.468
1/5/1958,74.465
1/6/1958,74.435
1/7/1958,74.462
1/8/1958,74.471
1/9/1958,74.45
1/10/1958,74.447
1/11/1958,74.496
1/12/1958,74.429
1/13/1958,74.419
1/14/1958,74.416
1/15/1958,74.447
1/16/1958,74.447
1/17/1958,74.462
1/18/1958,74.465
1/19/1958,74.444
1/20/1958,74.413
1/21/1958,74.395
1/22/1958,74.438
1/23/1958,74.426
1/24/1958,74.392
1/25/1958,74.386
1/26/1958,74.423
1/27/1958,74.435
1/28/1958,74.45
1/29/1958,74.462
1/30/1958,74.432
1/31/1958,74.447
2/1/1958,74.441
2/2/1958,74.459
2/3/1958,74.474
2/4/1958,74.508
2/5/1958,74.429
2/6/1958,74.41
2/7/1958,74.426
2/8/1958,74.483
2/9/1958,74.526
2/10/1958,74.426
2/11/1958,74.401
2/12/1958,74.398
2/13/1958,74.432
2/14/1958,74.407
2/15/1958,74.374
2/16/1958,74.416
2/17/1958,74.419
2/18/1958,74.432
2/19/1958,74.41
2/20/1958,74.389
2/21/1958,74.383
2/22/1958,74.404
2/23/1958,74.371
2/24/1958,74.346
2/25/1958,74.392
2/26/1958,74.337
2/27/1958,74.334
2/28/1958,74.386
3/1/1958,74.413
3/2/1958,74.404
3/3/1958,74.416
3/4/1958,74.435
3/5/1958,74.432
3/6/1958,74.441
3/7/1958,74.483
3/8/1958,74.477
3/9/1958,74.45
3/10/1958,74.444
3/11/1958,74.456
3/12/1958,74.474
3/13/1958,74.438
3/14/1958,74.444
3/15/1958,74.459
3/16/1958,74.474
3/17/1958,74.468
3/18/1958,74.456
3/19/1958,74.459
3/20/1958,74.474
3/21/1958,74.493
3/22/1958,74.477
3/23/1958,74.48
3/24/1958,74.471
3/25/1958,74.477
3/26/1958,74.48
3/27/1958,74.483
3/28/1958,74.48
3/29/1958,74.483
3/30/1958,74.49
3/31/1958,74.502
4/1/1958,74.508
4/2/1958,74.508
4/3/1958,74.514
4/4/1958,74.511
4/5/1958,74.496
4/6/1958,74.499
4/7/1958,74.557
4/8/1958,74.575
4/9/1958,74.581
4/10/1958,74.551
4/11/1958,74.551
4/12/1958,74.566
4/13/1958,74.566
4/14/1958,74.566
4/15/1958,74.557
4/16/1958,74.554
4/17/1958,74.554
4/18/1958,74.563
4/19/1958,74.56
4/20/1958,74.547
4/21/1958,74.566
4/22/1958,74.575
4/23/1958,74.584
4/24/1958,74.575
4/25/1958,74.605
4/26/1958,74.596
4/27/1958,74.56
4/28/1958,74.557
4/29/1958,74.599
4/30/1958,74.599
5/1/1958,74.602
5/2/1958,74.608
5/3/1958,74.602
5/4/1958,74.645
5/5/1958,74.639
5/6/1958,74.615
5/7/1958,74.611
5/8/1958,74.608
5/9/1958,74.624
5/10/1958,74.593
5/11/1958,74.605
5/12/1958,74.611
5/13/1958,74.608
5/14/1958,74.584
5/15/1958,74.593
5/16/1958,74.608
5/17/1958,74.602
5/18/1958,74.605
5/19/1958,74.611
5/20/1958,74.615
5/21/1958,74.621
5/22/1958,74.615
5/23/1958,74.624
5/24/1958,74.608
5/25/1958,74.611
5/26/1958,74.611
5/27/1958,74.596
5/28/1958,74.608
5/29/1958,74.621
5/30/1958,74.599
5/31/1958,74.593
6/1/1958,74.59
6/2/1958,74.615
6/3/1958,74.605
6/4/1958,74.593
6/5/1958,74.599
6/6/1958,74.608
6/7/1958,74.599
6/8/1958,74.593
6/9/1958,74.596
6/10/1958,74.575
6/11/1958,74.602
6/12/1958,74.608
6/13/1958,74.608
6/14/1958,74.636
6/15/1958,74.624
6/16/1958,74.636
6/17/1958,74.615
6/18/1958,74.602
6/19/1958,74.593
6/20/1958,74.581
6/21/1958,74.605
6/22/1958,74.596
6/23/1958,74.581
6/24/1958,74.578
6/25/1958,74.56
6/26/1958,74.599
6/27/1958,74.605
6/28/1958,74.596
6/29/1958,74.593
6/30/1958,74.581
7/1/1958,74.584
7/2/1958,74.578
7/3/1958,74.575
7/4/1958,74.569
7/5/1958,74.566
7/6/1958,74.56
7/7/1958,74.557
7/8/1958,74.563
7/9/1958,74.554
7/10/1958,74.538
7/11/1958,74.557
7/12/1958,74.554
7/13/1958,74.554
7/14/1958,74.535
7/15/1958,74.554
7/16/1958,74.572
7/17/1958,74.557
7/18/1958,74.551
7/19/1958,74.605
7/20/1958,74.59
7/21/1958,74.557
7/22/1958,74.538
7/23/1958,74.538
7/24/1958,74.532
7/25/1958,74.523
7/26/1958,74.52
7/27/1958,74.514
7/28/1958,74.502
7/29/1958,74.526
7/30/1958,74.541
7/31/1958,74.544
8/1/1958,74.535
8/2/1958,74.52
8/3/1958,74.508
8/4/1958,74.517
8/5/1958,74.49
8/6/1958,74.493
8/7/1958,74.514
8/8/1958,74.538
8/9/1958,74.535
8/10/1958,74.535
8/11/1958,74.514
8/12/1958,74.493
8/13/1958,74.499
8/14/1958,74.48
8/15/1958,74.493
8/16/1958,74.477
8/17/1958,74.48
8/18/1958,74.487
8/19/1958,74.474
8/20/1958,74.444
8/21/1958,74.462
8/22/1958,74.48
8/23/1958,74.453
8/24/1958,74.416
8/25/1958,74.471
8/26/1958,74.462
8/27/1958,74.438
8/28/1958,74.423
8/29/1958,74.413
8/30/1958,74.401
8/31/1958,74.413
9/1/1958,74.477
9/2/1958,74.447
9/3/1958,74.404
9/4/1958,74.404
9/5/1958,74.41
9/6/1958,74.392
9/7/1958,74.419
9/8/1958,74.432
9/9/1958,74.401
9/10/1958,74.474
9/11/1958,74.444
9/12/1958,74.404
9/13/1958,74.392
9/14/1958,74.371
9/15/1958,74.368
9/16/1958,74.407
9/17/1958,74.392
9/18/1958,74.426
9/19/1958,74.401
9/20/1958,74.389
9/21/1958,74.383
9/22/1958,74.419
9/23/1958,74.401
9/24/1958,74.389
9/25/1958,74.404
9/26/1958,74.432
9/27/1958,74.423
9/28/1958,74.423
9/29/1958,74.398
9/30/1958,74.374
10/1/1958,74.444
10/2/1958,74.395
10/3/1958,74.383
10/4/1958,74.374
10/5/1958,74.401
10/6/1958,74.355
10/7/1958,74.334
10/8/1958,74.328
10/9/1958,74.334
10/10/1958,74.371
10/11/1958,74.438
10/12/1958,74.368
10/13/1958,74.34
10/14/1958,74.304
10/15/1958,74.316
10/16/1958,74.304
10/17/1958,74.331
10/18/1958,74.325
10/19/1958,74.304
10/20/1958,74.288
10/21/1958,74.264
10/22/1958,74.252
10/23/1958,74.273
10/24/1958,74.291
10/25/1958,74.273
10/26/1958,74.285
10/27/1958,74.285
10/28/1958,74.304
10/29/1958,74.31
10/30/1958,74.301
10/31/1958,74.31
11/1/1958,74.279
11/2/1958,74.261
11/3/1958,74.291
11/4/1958,74.267
11/5/1958,74.246
11/6/1958,74.301
11/7/1958,74.295
11/8/1958,74.234
11/9/1958,74.243
11/10/1958,74.279
11/11/1958,74.276
11/12/1958,74.279
11/13/1958,74.234
11/14/1958,74.246
11/15/1958,74.261
11/16/1958,74.255
11/17/1958,74.227
11/18/1958,74.24
11/19/1958,74.31
11/20/1958,74.276
11/21/1958,74.301
11/22/1958,74.273
11/23/1958,74.23
11/24/1958,74.258
11/25/1958,74.212
11/26/1958,74.273
11/27/1958,74.288
11/28/1958,74.246
11/29/1958,74.343
11/30/1958,74.301
12/1/1958,74.246
12/2/1958,74.255
12/3/1958,74.2
12/4/1958,74.206
12/5/1958,74.255
12/6/1958,74.322
12/7/1958,74.264
12/8/1958,74.243
12/9/1958,74.249
12/10/1958,74.246
12/11/1958,74.221
12/12/1958,74.209
12/13/1958,74.23
12/14/1958,74.209
12/15/1958,74.234
12/16/1958,74.246
12/17/1958,74.197
12/18/1958,74.203
12/19/1958,74.206
12/20/1958,74.188
12/21/1958,74.209
12/22/1958,74.17
12/23/1958,74.2
12/24/1958,74.182
12/25/1958,74.191
12/26/1958,74.163
12/27/1958,74.145
12/28/1958,74.151
12/29/1958,74.145
12/30/1958,74.173
12/31/1958,74.139
1/1/1959,74.115
1/2/1959,74.17
1/3/1959,74.154
1/4/1959,74.215
1/5/1959,74.249
1/6/1959,74.234
1/7/1959,74.194
1/8/1959,74.179
1/9/1959,74.191
1/10/1959,74.191
1/11/1959,74.173
1/12/1959,74.148
1/13/1959,74.188
1/14/1959,74.139
1/15/1959,74.163
1/16/1959,74.182
1/17/1959,74.23
1/18/1959,74.17
1/19/1959,74.148
1/20/1959,74.16
1/21/1959,74.154
1/22/1959,74.307
1/23/1959,74.273
1/24/1959,74.227
1/25/1959,74.261
1/26/1959,74.224
1/27/1959,74.246
1/28/1959,74.23
1/29/1959,74.227
1/30/1959,74.295
1/31/1959,74.288
2/1/1959,74.264
2/2/1959,74.282
2/3/1959,74.246
2/4/1959,74.276
2/5/1959,74.291
2/6/1959,74.346
2/7/1959,74.273
2/8/1959,74.273
2/9/1959,74.234
2/10/1959,74.285
2/11/1959,74.307
2/12/1959,74.27
2/13/1959,74.304
2/14/1959,74.285
2/15/1959,74.328
2/16/1959,74.319
2/17/1959,74.328
2/18/1959,74.352
2/19/1959,74.389
2/20/1959,74.38
2/21/1959,74.407
2/22/1959,74.331
2/23/1959,74.343
2/24/1959,74.386
2/25/1959,74.365
2/26/1959,74.352
2/27/1959,74.362
2/28/1959,74.349
3/1/1959,74.38
3/2/1959,74.38
3/3/1959,74.362
3/4/1959,74.407
3/5/1959,74.374
3/6/1959,74.398
3/7/1959,74.499
3/8/1959,74.426
3/9/1959,74.435
3/10/1959,74.447
3/11/1959,74.426
3/12/1959,74.453
3/13/1959,74.526
3/14/1959,74.453
3/15/1959,74.438
3/16/1959,74.523
3/17/1959,74.483
3/18/1959,74.496
3/19/1959,74.471
3/20/1959,74.483
3/21/1959,74.535
3/22/1959,74.56
3/23/1959,74.508
3/24/1959,74.52
3/25/1959,74.532
3/26/1959,74.532
3/27/1959,74.551
3/28/1959,74.572
3/29/1959,74.551
3/30/1959,74.557
3/31/1959,74.569
4/1/1959,74.572
4/2/1959,74.608
4/3/1959,74.627
4/4/1959,74.694
4/5/1959,74.672
4/6/1959,74.74
4/7/1959,74.712
4/8/1959,74.743
4/9/1959,74.77
4/10/1959,74.779
4/11/1959,74.807
4/12/1959,74.813
4/13/1959,74.813
4/14/1959,74.828
4/15/1959,74.822
4/16/1959,74.837
4/17/1959,74.834
4/18/1959,74.831
4/19/1959,74.855
4/20/1959,74.864
4/21/1959,74.855
4/22/1959,74.846
4/23/1959,74.849
4/24/1959,74.846
4/25/1959,74.837
4/26/1959,74.855
4/27/1959,74.837
4/28/1959,74.81
4/29/1959,74.858
4/30/1959,74.874
5/1/1959,74.874
5/2/1959,74.874
5/3/1959,74.877
5/4/1959,74.871
5/5/1959,74.864
5/6/1959,74.864
5/7/1959,74.877
5/8/1959,74.871
5/9/1959,74.858
5/10/1959,74.843
5/11/1959,74.852
5/12/1959,74.858
5/13/1959,74.858
5/14/1959,74.874
5/15/1959,74.874
5/16/1959,74.858
5/17/1959,74.852
5/18/1959,74.834
5/19/1959,74.828
5/20/1959,74.868
5/21/1959,74.861
5/22/1959,74.874
5/23/1959,74.868
5/24/1959,74.861
5/25/1959,74.852
5/26/1959,74.849
5/27/1959,74.855
5/28/1959,74.858
5/29/1959,74.855
5/30/1959,74.871
5/31/1959,74.855
6/1/1959,74.858
6/2/1959,74.877
6/3/1959,74.868
6/4/1959,74.862
6/5/1959,74.852
6/6/1959,74.858
6/7/1959,74.855
6/8/1959,74.846
6/9/1959,74.843
6/10/1959,74.843
6/11/1959,74.834
6/12/1959,74.819
6/13/1959,74.852
6/14/1959,74.858
6/15/1959,74.858
6/16/1959,74.834
6/17/1959,74.819
6/18/1959,74.807
6/19/1959,74.797
6/20/1959,74.797
6/21/1959,74.782
6/22/1959,74.791
6/23/1959,74.782
6/24/1959,74.764
6/25/1959,74.746
6/26/1959,74.749
6/27/1959,74.74
6/28/1959,74.733
6/29/1959,74.743
6/30/1959,74.764
7/1/1959,74.743
7/2/1959,74.785
7/3/1959,74.764
7/4/1959,74.746
7/5/1959,74.733
7/6/1959,74.764
7/7/1959,74.779
7/8/1959,74.758
7/9/1959,74.749
7/10/1959,74.749
7/11/1959,74.743
7/12/1959,74.74
7/13/1959,74.733
7/14/1959,74.724
7/15/1959,74.709
7/16/1959,74.7
7/17/1959,74.688
7/18/1959,74.669
7/19/1959,74.694
7/20/1959,74.682
7/21/1959,74.672
7/22/1959,74.672
7/23/1959,74.657
7/24/1959,74.669
7/25/1959,74.679
7/26/1959,74.663
7/27/1959,74.657
7/28/1959,74.639
7/29/1959,74.627
7/30/1959,74.621
7/31/1959,74.63
8/1/1959,74.645
8/2/1959,74.618
8/3/1959,74.59
8/4/1959,74.563
8/5/1959,74.563
8/6/1959,74.541
8/7/1959,74.538
8/8/1959,74.529
8/9/1959,74.52
8/10/1959,74.547
8/11/1959,74.56
8/12/1959,74.541
8/13/1959,74.547
8/14/1959,74.532
8/15/1959,74.526
8/16/1959,74.52
8/17/1959,74.52
8/18/1959,74.544
8/19/1959,74.526
8/20/1959,74.52
8/21/1959,74.52
8/22/1959,74.508
8/23/1959,74.456
8/24/1959,74.474
8/25/1959,74.468
8/26/1959,74.45
8/27/1959,74.456
8/28/1959,74.456
8/29/1959,74.453
8/30/1959,74.444
8/31/1959,74.438
9/1/1959,74.429
9/2/1959,74.419
9/3/1959,74.435
9/4/1959,74.426
9/5/1959,74.447
9/6/1959,74.426
9/7/1959,74.413
9/8/1959,74.401
9/9/1959,74.398
9/10/1959,74.407
9/11/1959,74.41
9/12/1959,74.395
9/13/1959,74.368
9/14/1959,74.343
9/15/1959,74.337
9/16/1959,74.307
9/17/1959,74.298
9/18/1959,74.313
9/19/1959,74.291
9/20/1959,74.282
9/21/1959,74.285
9/22/1959,74.285
9/23/1959,74.279
9/24/1959,74.298
9/25/1959,74.273
9/26/1959,74.237
9/27/1959,74.24
9/28/1959,74.227
9/29/1959,74.24
9/30/1959,74.227
10/1/1959,74.27
10/2/1959,74.24
10/3/1959,74.221
10/4/1959,74.246
10/5/1959,74.24
10/6/1959,74.258
10/7/1959,74.282
10/8/1959,74.27
10/9/1959,74.301
10/10/1959,74.291
10/11/1959,74.316
10/12/1959,74.362
10/13/1959,74.316
10/14/1959,74.301
10/15/1959,74.285
10/16/1959,74.258
10/17/1959,74.295
10/18/1959,74.319
10/19/1959,74.27
10/20/1959,74.258
10/21/1959,74.218
10/22/1959,74.191
10/23/1959,74.191
10/24/1959,74.227
10/25/1959,74.249
10/26/1959,74.249
10/27/1959,74.27
10/28/1959,74.27
10/29/1959,74.237
10/30/1959,74.221
10/31/1959,74.24
11/1/1959,74.276
11/2/1959,74.291
11/3/1959,74.224
11/4/1959,74.215
11/5/1959,74.215
11/6/1959,74.276
11/7/1959,74.252
11/8/1959,74.227
11/9/1959,74.227
11/10/1959,74.206
11/11/1959,74.212
11/12/1959,74.246
11/13/1959,74.197
11/14/1959,74.23
11/15/1959,74.267
11/16/1959,74.215
11/17/1959,74.295
11/18/1959,74.252
11/19/1959,74.249
11/20/1959,74.24
11/21/1959,74.215
11/22/1959,74.221
11/23/1959,74.185
11/24/1959,74.212
11/25/1959,74.288
11/26/1959,74.249
11/27/1959,74.224
11/28/1959,74.261
11/29/1959,74.264
11/30/1959,74.267
12/1/1959,74.23
12/2/1959,74.221
12/3/1959,74.24
12/4/1959,74.224
12/5/1959,74.218
12/6/1959,74.221
12/7/1959,74.337
12/8/1959,74.359
12/9/1959,74.34
12/10/1959,74.355
12/11/1959,74.282
12/12/1959,74.307
12/13/1959,74.368
12/14/1959,74.334
12/15/1959,74.337
12/16/1959,74.386
12/17/1959,74.365
12/18/1959,74.365
12/19/1959,74.383
12/20/1959,74.362
12/21/1959,74.346
12/22/1959,74.374
12/23/1959,74.349
12/24/1959,74.331
12/25/1959,74.343
12/26/1959,74.346
12/27/1959,74.343
12/28/1959,74.365
12/29/1959,74.383
12/30/1959,74.392
12/31/1959,74.401
1/1/1960,74.383
1/2/1960,74.362
1/3/1960,74.438
1/4/1960,74.465
